"","attributes","articleID","record"
"6178","UR","115","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2000-03665-004&site=ehost-live&scope=site"
"6179","TI","116","The Homesickness and Contentment scale: Developing a culturally sensitive measure of adjustment for Asians."
"6180","PS","116","Publication Status: Fully Published"
"6181","AU","116","Shin, Heajong"
"6182","AU","116","Abell, Neil"
"6183","AF","116","Shin, Heajong, Soonchunhyang U, School of Social Welfare, South Korea"
"6184","AF","116","Abell, Neil"
"6185","SO","116","Research on Social Work Practice"
"6186","VI","116","9"
"6187","IP","116","1"
"6188","SD","116","Jan, 1999"
"6189","YR","116","1999"
"6190","PM","116","Jan, 1999"
"6191","PG","116","45-60"
"6192","PC","116","16"
"6193","SP","116","45"
"6194","PU","116","US : Sage Publications"
"6195","PN","116","16"
"6196","SN","116","1049-7315, Print"
"6197","SN","116","1552-7581, Electronic"
"6198","DO","116","10.1177/104973159900900104"
"6199","LA","116","English"
"6200","KP","116","validity & reliability & cultural sensitivity of Homesickness and Contentment Scale as measure of emotional adjustment to culture shock"
"6201","KP","116","Chinese & Korean college students"
"6202","SU","116","Asians; Cultural Sensitivity; Emotional Adjustment; Homesickness; Rating Scales"
"6203","AB","116","This article reports the validity and reliability of the Homesickness and Contentment (HC) scale. The HC scale is a 20-item scale that evolved from a 30-item Homesickness, Loneliness, and Depression scale. The HC scale is intended to be culturally sensitive to an Asian population in measuring emotional and psychological adjustment to a new culture. Unlike other measures of adjustment developed for and tested on Western samples, the HC scale takes into account the private nature of Asians when examining symptoms of homesickness and contentment. Data collected from 201 Chinese and Korean graduate students and spouses in an American university were used for various psychometric tests. Overall, the HC scale showed excellent subscale reliability, high global reliability, high face and factorial validities, and preliminary construct validity. Discussions on validity, reliability, and utility are presented. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"6204","MJ","116","Asians; Cultural Sensitivity; Emotional Adjustment; Homesickness; Rating Scales"
"6205","MN","116","Culture Shock; Test Reliability; Test Validity"
"6206","CL","116","Health Psychology Testing (2226)"
"6207","CL","116","Culture & Ethnology (2930)"
"6208","PO","116","Human (10)"
"6209","LO","116","US"
"6210","AG","116","Adulthood (18 yrs & older) (300)"
"6211","MD","116","Empirical Study"
"6212","PT","116","Journal"
"6213","PT","116","Peer Reviewed Journal"
"6214","AT","116","Journal Article"
"6215","MT","116","Print"
"6216","RD","116","19990201"
"6217","AN","116","1998-03112-003"
"6218","UR","116","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=1998-03112-003&site=ehost-live&scope=site"
"6219","TI","117","Assessing post-traumatic stress disorder in children: Diagnostic and measurement strategies."
"6220","PS","117","Publication Status: Fully Published"
"6221","AU","117","Sauter, Jennifer"
"6222","AU","117","Franklin, Cynthia"
"6223","AF","117","Sauter, Jennifer, U Texas, Austin, TX, US"
"6224","AF","117","Franklin, Cynthia"
"6225","SO","117","Research on Social Work Practice"
"6226","VI","117","8"
"6227","IP","117","3"
"6228","SD","117","May, 1998"
"6229","YR","117","1998"
"6230","PM","117","May, 1998"
"6231","SI","117","Assessment and treatment of youth and families"
"6232","PG","117","251-270"
"6233","PC","117","20"
"6234","SP","117","251"
"6235","PU","117","US : Sage Publications"
"6236","PN","117","20"
"6237","SN","117","1049-7315, Print"
"6238","SN","117","1552-7581, Electronic"
"6239","DO","117","10.1177/104973159800800301"
"6240","LA","117","English"
"6241","KP","117","diagnostic & measurement strategies for assessing PTSD in children"
"6242","SU","117","Diagnostic and Statistical Manual; Measurement; Posttraumatic Stress Disorder; Psychodiagnostic Typologies; Psychological Assessment"
"6243","AB","117","This article summarizes contemporary diagnostic and measurement approaches for assessing post-traumatic stress disorder (PTSD) in children. A brief history of PTSD in children is presented, and current research concerning prevalence rates is briefly summarized. Diagnostic classifications used in assessing PTSD in children are further reviewed including the Diagnostic and Statistical Manual of Mental Disorders (DSM) and the Diagnostic Classification of Mental Health and Developmental Disorders of Infancy and Early Childhood. Five standardized measures and one global assessment measure that have been used in screening and diagnosing children at risk for PTSD are examined in relationship to their psychometric properties and clinical utility. Finally, the authors provide guidelines for which measures to use in social work practice and make suggestions for additional strategies and further developing assessment protocols in this area. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"6244","MJ","117","Diagnostic and Statistical Manual; Measurement; Posttraumatic Stress Disorder; Psychodiagnostic Typologies; Psychological Assessment"
"6245","CL","117","Clinical Psychological Testing (2224)"
"6246","CL","117","Neuroses & Anxiety Disorders (3215)"
"6247","PO","117","Human (10)"
"6248","AG","117","Childhood (birth-12 yrs) (100)"
"6249","PT","117","Journal"
"6250","PT","117","Peer Reviewed Journal"
"6251","AT","117","Journal Article"
"6252","MT","117","Print"
"6253","RD","117","19980601"
"6254","AN","117","1998-01986-001"
"6255","UR","117","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=1998-01986-001&site=ehost-live&scope=site"
"6256","TI","118","The Hospital Social Work Self-Efficacy Scale: A replication."
"6257","PS","118","Publication Status: Fully Published"
"6258","AU","118","Holden, Gary"
"6259","AU","118","Cuzzi, Lawrence"
"6260","AU","118","Rutter, Steve"
"6261","AU","118","Chernack, Peter"
"6262","AU","118","Rosenberg, Gary"
"6263","AF","118","Holden, Gary, New York U, Ehrenkranz School of Social Work, New York, NY, US"
"6264","AF","118","Cuzzi, Lawrence"
"6265","AF","118","Rutter, Steve"
"6266","AF","118","Chernack, Peter"
"6267","AF","118","Rosenberg, Gary"
"6268","SO","118","Research on Social Work Practice"
"6269","VI","118","7"
"6270","IP","118","4"
"6271","SD","118","Oct, 1997"
"6272","YR","118","1997"
"6273","PM","118","Oct, 1997"
"6274","PG","118","490-499"
"6275","PC","118","10"
"6276","SP","118","490"
"6277","PU","118","US : Sage Publications"
"6278","PN","118","10"
"6279","SN","118","1049-7315, Print"
"6280","SN","118","1552-7581, Electronic"
"6281","DO","118","10.1177/104973159700700404"
"6282","LA","118","English"
"6283","KP","118","reliability & validity of Hospital Social Work Self-Efficacy Scale"
"6284","KP","118","1st & 2nd yr social work students"
"6285","KP","118","experimental replication"
"6286","SU","118","Rating Scales; Self Efficacy; Social Casework; Test Reliability; Test Validity"
"6287","AB","118","The Hospital Social Work Self-Efficacy Scale (HSWSE), based on A. Bandura's social cognitive theory, is intended to measure social workers' confidence regarding their ability to perform specific aspects of hospital social work. The scale was developed for a hospital-based fieldwork evaluation (L. Cuzzi et al, 1996). Results from that study provide support for the reliability and validity of the HSWSE Scale. The study reported here was an attempt to replicate those findings regarding the psychometric properties of the scale. 22 1st- and 2nd-yr social work students indicated how confident they are today in their ability to successfully perform each task. The measurement package also included a modified version of the Self Efficacy Scale (M. Sherer et al, 1983, 1982) along with the Work Environment Scale (R. Moos, 1985, 1986). The scales were used on 4 measurement occasions. Support was again found for the reliability and validity of the HSWSE Scale. (PsycINFO Database Record (c) 2012 APA, all rights reserved)"
"6288","MJ","118","Rating Scales; Self Efficacy; Social Casework; Test Reliability; Test Validity"
"6289","MN","118","Experimental Replication; Hospitals"
"6290","CL","118","Occupational & Employment Testing (2228)"
"6291","CL","118","Community & Social Services (3373)"
"6292","PO","118","Human (10)"
"6293","LO","118","US"
"6294","AG","118","Adulthood (18 yrs & older) (300)"
"6295","MD","118","Empirical Study"
"6296","MD","118","Experimental Replication"
"6297","PT","118","Journal"
"6298","PT","118","Peer Reviewed Journal"
"6299","AT","118","Journal Article"
"6300","MT","118","Print"
"6301","RD","118","19980201"
"6302","AN","118","1997-43307-004"
"6303","UR","118","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=1997-43307-004&site=ehost-live&scope=site"
"6304","TI","119","Assessing the utility of the Drug Abuse Screening Test in the workplace."
"6305","PS","119","Publication Status: Fully Published"
"6306","AU","119","El-Bassel, Nabila"
"6307","AU","119","Schilling, Robert F."
"6308","AU","119","Schinke, Steven"
"6309","AU","119","Orlandi, Mario"
"6310","AU","119","et al"
"6311","AF","119","El-Bassel, Nabila, Columbia U, School of Social Work, New York, NY, US"
"6312","AF","119","Schilling, Robert F."
"6313","AF","119","Schinke, Steven"
"6314","AF","119","Orlandi, Mario"
"6315","SO","119","Research on Social Work Practice"
"6316","VI","119","7"
"6317","IP","119","1"
"6318","SD","119","Jan, 1997"
"6319","YR","119","1997"
"6320","PM","119","Jan, 1997"
"6321","PG","119","99-114"
"6322","PC","119","16"
"6323","SP","119","99"
"6324","PU","119","US : Sage Publications"
"6325","PN","119","16"
"6326","SN","119","1049-7315, Print"
"6327","SN","119","1552-7581, Electronic"
"6328","LA","119","English"
"6329","KP","119","internal consistency & reliability & factor analysis of Drug Abuse Screening Test"
"6330","KP","119","drug users vs nonusers in employee assistance program (mean age 38.7 yrs)"
"6331","KP","119","literature review"
"6332","SU","119","Drug Usage; Drug Usage Screening; Factor Analysis; Screening Tests; Test Reliability"
"6333","AB","119","Determines the utility and assess the psychometric properties of the Drug Abuse Screening Test (DAST) in a sample of persons receiving services from an employee assistance program (EAP). Ss were union members, including identified drug users and nonusers (mean age 38.7 yrs). As in other studies, the DAST was found to have a high internal consistency, test-retest reliability, and item-total scale correlation . Also consistent with previous reports, factor analysis identified 5 factors. DAST scores were correlated with family, financial status, job performance, mental health problems, and alcohol abuse. Data supports the DAST as a practical screening tool for use by human resource workers who provide services for substance-using individuals who are receiving services in an EAP setting. (PsycINFO Database Record (c) 2012 APA, all rights reserved)"
"6334","MJ","119","Drug Usage; Drug Usage Screening; Factor Analysis; Screening Tests; Test Reliability"
"6335","MN","119","Employee Assistance Programs; Employee Characteristics; Personnel"
"6336","CL","119","Clinical Psychological Testing (2224)"
"6337","CL","119","Drug & Alcohol Usage (Legal) (2990)"
"6338","PO","119","Human (10)"
"6339","AG","119","Adulthood (18 yrs & older) (300)"
"6340","MD","119","Empirical Study"
"6341","PT","119","Journal"
"6342","PT","119","Peer Reviewed Journal"
"6343","AT","119","Journal Article"
"6344","MT","119","Print"
"6345","RD","119","19960101"
"6346","AN","119","1996-07137-006"
"6347","UR","119","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=1996-07137-006&site=ehost-live&scope=site"
